id,cate_id,cate_directory,question,similar_questions,create_time,update_time,creater,updator,answer
30011996161,30000205838,售前/产品使用问题,有人电话/微信给我说是张琦老师助理，是你们的人吗？,"你们有客服打我电话一直联系我
我买的398的课，有一个电话打过来说是领取短视频学习的课程，是你们吗
我不是刚买了你们的398，有一个湖南的电话打过来说是领取短视频学习的课程，是你们么
有人打电话问我是不是买过张琦老师的369的课程，让我加微信发视频给我，我给挂了
哪个企业的我不知道，上来就问我是不是买过张琦老师的369的课程，然后让我加微信，说发视频，我拒绝了
咱们线下有没有客服加微信号的
有人给我打电话说是助教老师，还让我加微信，是你们安排的吧
你好，刚才有个人打电话给我，给了我一个号码，让我加微信，说给我发张琦老师最新的五十个短视频课程，这个是真的吗
自称是张琦助理的人，不是你们的人吧
有人打电话说是张琦助理，不知道是不是
刚刚有个张琦老师助理的人打电话给我，是你们的公司的吗
是你们的人给我打电话的吗，说是张琦老师的助理",2024/3/8 18:50:02,2024/4/7 19:45:51,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，我们是有给您安排助教对接学习的哈，但是您可以注意一下，认准助教是有【博商管理的】的企业标识的哈                                                                                           第二步：或者您可以提供一下截图，我这边帮您核实一下噢~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996102,30000205838,售前/产品使用问题,私董会和线下课怎么报名？,"线下课程在哪里上课？大陆有地点吗
私董会和线下课参与的途径
怎么参加私董会和线下课
如何学习私董会和线下课
想报名私董会和线下课
私董会和线下课报名方式",2024/3/8 18:49:47,2024/4/7 19:42:52,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>下单后24小时内会有助理老师安排您入班的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022179,30000205838,售前/产品使用问题,没有网络岂不是不能看,"在线观看视频很卡顿啊，网络问题吗？
你们的课程没网就不行了吗
你的意思这个课程必须有网络啊
如果没有网络的话，课程就看不了了
没网就不没办法看了啊
如果没有网络就不能学习了吧",2024/3/28 15:25:41,2024/4/7 19:41:10,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲是登录的哪里呀，可以截图发我给我们技术老师看一下是什么原因呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022737,30000205838,售前/产品使用问题,之前直播上说终身免费观看啊,"不是永久免费看的吗，你们直播说的
我在直播上看，你们说这个课程是终身学习的，免费的
直播上不是说是永久免费观看吗
我看直播说的是终身免费学习的
直播上不是说永久的吗",2024/3/29 10:50:14,2024/4/7 19:41:01,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲您可以看一下咱们详情页的课程大纲上方，购买时都有注明视频课程【购买后12个月内有效】呢~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022251,30000209159,其他,张琦老师代言产品咨询,"张琦老师除了售课，还会卖其他东西吗，我买了，东西不好
张琦老师有代言什么淡斑霜吗
我在网上看到 张琦老师代言的东西，不好用申请退款也不给
张琦老师代言的产品好像是假货，也不给退款
请问张琦老师有没有代言一款“克班娇美白袪斑霜”，我是张琦老师的铁粉，我在微信上看到是张琦老师推荐的，就买了6合，试了一下，感觉效果很差，售后退货退款又被拒绝",2024/3/28 16:20:39,2024/4/7 19:40:35,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，张琦老师目前只有课程可以学习，没有代言其他的产品噢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996146,30000205853,学浪相关问题,学浪相关,"我购买的课程可以转到学浪那边吗？
要下载学浪吗？
学浪无法看了 怎么回事
学浪上不能听吗
原来是在学浪，不能用了是吗
学浪里看不了吗？
不用学浪了，现在用什么看课？
学习之前是学浪 需要改成这个APP是吗？
现在不是在学浪看了吗？
学浪还可以听老师课吗",2024/3/8 18:49:58,2024/4/7 19:39:09,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲抱歉不支持哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996106,30000205838,售前/产品使用问题,请问可以单买书籍吗,"光买本书要多少钱？
请问这本书有没有单独的链接？
新出的的书 可以发么？
买书籍，不买视频课程
课程不要，只要书
我单独买书也行的吧
我只想买书，行吗
只买书可以吗",2024/3/8 18:49:48,2024/4/7 19:38:39,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲，我们小店都是书课组合装的，单独购买书籍的话可以去京d或者当当网购买哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012006000,30000205852,售前/优惠咨询,价格还可以优惠吗,"有没有优惠券
我是你们的会员能便宜点吗
有会员价吗
还可以再优惠一点吗
会员有优惠吗 已经下单了
有没有优惠卷啥
太贵了可以优惠一点嘛
价格不是很优惠，可以打折吗
给我便宜点好吗
有折扣嘛
可以打折嘛？
老客户有啥优惠吗
再给我优惠点呗
购买有优惠吗
没有优惠么
还没便宜些吗
请问还能便宜些吗？
直播间的优惠是最低的吗？
你们有优惠活动吗？
购买这个有什么优费",2024/3/11 10:59:43,2024/4/7 19:38:23,aliyuntest@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲，咱家课程都是全平台统一售价的呢，暂时没有其他优惠哟～                                                                              </p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996135,30000205851,售前/购买问题,买不了，为什么不能微信支付？,"请问可以在微信購買嗎？
可以用支付宝支付嘛？
我没有支付宝付钱购买课程 微信可以吗
如何解决购买时无法使用微信支付的问题？
购买时无法选择微信支付，怎么办？
无法使用微信支付，是什么原因？
为什么不能用微信支付？",2024/3/8 18:49:55,2024/4/7 19:36:52,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲可以看一下软件是不是最新版本的哦，小店是支持微信支付的哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996159,30000205846,基本回复,你好，在吗？,"你好
客服你好啊
嗨喽
有人吗
客服在吗
在吗",2024/3/8 18:50:01,2024/4/7 19:36:07,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您好，请问有什么可以帮您</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996142,30000205854,售后/其他问题,售后申请,"我购买课程万一被骗了可以找售后吗
申请售后
售后可以给我处理下吗
我想售后
售后如何申请
我想申请售后服务
如何申请售后服务？",2024/3/8 18:49:57,2024/4/7 19:34:00,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>购买后7天内观看不超过30分钟可退款，在订单管理申请售后</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996153,30000205855,已购课程/使用反馈,为什么课程时长这么短,"时长太短了，这课
这个课程完全不够看啊，
课时太短
课时不长
课程时长就没多少啊
课程时间太少了吧
这课程也太短了",2024/3/8 18:50:00,2024/4/7 19:33:35,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲课程是录播课，建议您反复观看噢，不同时期学习感悟不一样的，我们的课程有效期是一年，期间是可以反复观看的噢~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012018970,30000205844,已购课程/课程咨询,直播课学习,"直播课怎么看
直播课拍完联系谁
直播课联系谁
直播课与学习资料怎么领取",2024/3/22 16:14:11,2024/4/7 19:29:05,lizhun@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>直播课和学习资料您添加您的助教领取哈，您留意短信消息噢，在【博商获客】的短信里面可以看您的学习助教                                                                         </p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012022151,30000205851,售前/购买问题,显示取消订单是什么意思,"取消订单是什么
什么是取消订单
订单取消啥意思
提示取消订单是什么
订单取消是什么",2024/3/28 15:04:36,2024/4/7 19:28:00,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>就是您的订单没有付款成功，超时系统自动关闭了哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996163,30000205836,售后/订单问题/订单相关,备注问题,"备注错了，我要怎么改
我有一些特殊要求，可以在订单中备注吗？
我确认一下，我的订单备注信息都正确记录了吗？",2024/3/8 18:50:02,2024/4/7 19:26:54,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲是哪一个填错了呀，辛苦截图一下完整的订单信息发给我，这边帮您看一下哦~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996103,30000205838,售前/产品使用问题,课程还会更新吗？,"课程会一直更新吗
内容有更新吗
课程后续会有迭代吗
课程升级更新
课程更新
会更新吗课程",2024/3/8 18:49:48,2024/4/7 19:26:22,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>老师的课程目前是已经更新完毕了哦，如果后续有更新的话也是会同步到您的课程里面的哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996116,30000205838,售前/产品使用问题,课程适用范围,"亲戚家的孩子读初中，它可以学吗？
做美容行业的，有相关的书籍吗
家里卖水果的可以学这个吗
我是一名幼师能学你们的课程吗？
有适合观看的课程吗
做新娘彩妆适合听课程从而获客吗？
人一多就不会讲话，这个课程对我有用吗
全是系统性学习 太深了  是不适合我
脑子记不住东西了，怕学不会，不适合我
那我应该买哪个合适
如何选择合适的课程
如何判断哪个课程更适合我
有没有什么方法可以帮助我选择合适的课程?
怎样才能和道我适合哪个课程
应该如何挑选合适的课程
这个课程都适合什么人去学
哪些人比较适合学这个课程
我是小白能学吗
我学这个课程合适吗
内容是不是不太适合我
一个上班族适合吗
我没有行业，我想市场获客
请问水产养殖有没有对应的课程来学习
我是一个建筑工人，我能学这个课程吗?
我小学文化能不能看懂这门课程
请问我年龄大了还能学吗
你好，这个课程零基础可以学习吗?
一直都是打工，就很迷茫，不知道学什么
我是做建筑行业，有适合我的课程吗
请问这款商品适合什么人群使用？
我是做美容美体的 这个课程对我有用吗
我想听一下感情商沟通交流课程 我是做美业的，有适合的吗
教人如何开网店的课程有没有，我想学这个
健康行业未来很强，有这方面的课程吗
请问一下，这个对行业有什么要求吗
你好老师，做新娘彩妆适合听课程从而获客吗？
这课程对每个行业都有用嘛？
我是做医美的，对我有帮助吗
这个课程适合美容行业吗
程序员能学习这个行业吗
这个适不适应我们这个行业啊？我们是做销售的。
什么行业适合学习课程
适合做足浴推拿行业的吗
不是企业适不适合
这个课程是否只适合特定行业？
请问服装店适合吗？
这个课程适合开店的吧
奶茶店受用吗？
我一个人的小店缺员工可以学吗？会有收获吗？
这个是适合企业 创业的看吗？
这书对五十多岁的普通女性，有帮助吗？
适合金融行业吗
咱们课程适合我吗
我是瑜伽行业，购买这个课程合适吗
这个课对买服装有用吗
普通的家庭主妇适合学这个课程吗？
想创业有点迷茫，怎么学
普通人学了有用吗
你好，适合什么行业
课程质量怎么样",2024/3/8 18:49:51,2024/4/7 19:26:16,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>课程不限制行业的，点课程详情里有目录 ，可以详细看下合适再拍哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996128,30000205838,售前/产品使用问题,拍一发八是什么,"哇塞，拍一发八，我赚大了
为啥我课程拍了一个发了八个
介绍下拍一发八
拍一发八具体内容
什么是拍一发八
拍一发八是啥",2024/3/8 18:49:54,2024/4/7 19:24:32,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>这个是张琦老师天地人网的视频课程+资料包（行业报告+直播手册+运营手册+商业画布）+直播课程（3场）<br><br>资料包和视频课程在获课APP观看学习，直播课程和博商管理的课程助理领取</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996150,30000205855,已购课程/使用反馈,你们的课程内容为什么这么差,"课程不好，感觉被骗了
课程没什么价值啊，不好
课程内容不好啊
我对老师的讲的内容不满意
课程质量不合理
老师讲得不好",2024/3/8 18:49:59,2024/4/7 19:23:59,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲 您消消气，我们课程都是老师和团队精心打磨出来的，您觉得哪些地方有问题可以给我们建议哦，我们会不断优化的哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012023916,30000205851,售前/购买问题,无法加入购物车,"课程无法加入购物车怎么办？
无法将课程放入购物车
无法添加课程到购物车是什么原因？
如何将课程加入购物车？
为什么课程加不了购物车？
怎么加不进购物车",2024/3/31 18:41:28,2024/4/7 19:23:47,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲喜欢的话可以直接拍哟，有的产品暂时不支持加购物车呢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996101,30000205838,售前/产品使用问题,课程的每个章节时长都是一样的吗？,"时间太短，还没看就没了
课程多长时间视频时长？
课程的每个章节各有不同吗
课程章节每个段落都不同吧
课程中的章节都是一样的吧
课程章节会有差异吗",2024/3/8 18:49:47,2024/4/7 19:23:17,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲爱的，线上课程基本是老师精心按照知识点分配章节，不同的知识点所需的时间是不一样的哦，还请您谅解呢~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996154,30000205855,已购课程/使用反馈,我点进去学习几分钟又让我付费是怎么回事？,"课程学习的时候又提示让付款
我已经付过钱啦，为什么还让我付费，就是学习的时候
我正在学习又让我付费，是什么情况
课程学习的时候，怎么突然要收费了",2024/3/8 18:50:00,2024/4/7 19:22:21,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲您请您提供完整的订单信息截图，这边为您查询，请稍后~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996127,30000205838,售前/产品使用问题,私房课在哪里领取,"私房包和福利包怎么发到我手里？
为什么我买的课只有课程没有赠送的4个课和9小时
3节私房课加4份资料，怎么获取
399私房课和399资料包是什么呢？
四大资料包，和三节私房课怎么领的？
哪里能有九小时私房课的四大资料包
私房课的资料包在哪
私房课怎么领
九小时私房课，四大资料包在哪里啊？""
私房课咋领取啊
如何获取私房课
怎样领取私房课
私房课领取方式是什么",2024/3/8 18:49:54,2024/4/7 19:21:37,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，这个是张琦老师天地人网的视频课程+资料包（行业报告+直播手册+运营手册+商业画布）+直播课程（3场）<br><br>资料包和视频课程在获课APP观看学习，直播课程和我们博商管理的课程助理领取</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996148,30000205844,已购课程/课程咨询,如何获取“直播+短视频手册”？,"”直播+短视频手册“的获取途径
我想领一下直播+短视频手册
直播+短视频手册在哪里能领取呢
我想要直播+短视频手册，不知道怎么操作
直播+短视频手册的获取方式",2024/3/8 18:49:59,2024/4/7 19:21:19,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，电子资料可以直接在学习中心的查看到，也可以直接在视频课程下方查看的哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996137,30000205838,售前/产品使用问题,这个课程是直播还是录播？,"是录播还是直播啊，这个课
你们的课程是直播的吗？
是不是录播的课程？
这个课是直播吗？
你这个课程是直播吗？还是录播？",2024/3/8 18:49:56,2024/4/7 19:20:36,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>我们的课程都是视频课程哦，是老师提前录制好的视频课程哈~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996138,30000205838,售前/产品使用问题,如何知道商品是否包邮？,"包不包邮我怎么知道？
全国包邮吗
书包邮吗",2024/3/8 18:49:56,2024/4/7 19:19:51,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲是包邮的哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996139,30000205842,线上营销渠道相关咨询,怎么把直播间拉黑我了,"直播间拉黑我的原因
我在直播间里面被你们给拉黑了
为什么要把我拉黑？
你们怎么拉黑我了
为什么直播间把我拉黑了？",2024/3/8 18:49:56,2024/4/7 19:18:45,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您好，如果在直播间聊天过程中言论不当或者涉及到敏感词汇，由于平台监管原因可能会自动进行屏蔽哦，您这边还是想要继续关注我们的账号动态的话，这边帮您联系后台人员手动解除下哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996133,30000205847,售前/订单问题/库存问题,商品还有货吗？,"还有货吗
这个商品还有现货吗？
请问这个商品还有货吗？
这款商品还有库存吗？",2024/3/8 18:49:55,2024/4/7 19:17:06,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>有的哈，您直接拍下就可以学习的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996126,30000205838,售前/产品使用问题,老师有直播吗，我可以在直播间提问吗？,"我能不能在老师直播的时候向他提问？
在老师直播的时候，我可以提问问题吗？
老师的直播时间。
老师什么时候直播，我可以提问吗？",2024/3/8 18:49:53,2024/4/7 19:15:56,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲老师目前是不定时直播的哦，亲亲可以和您的课程助理领取一下老师的直播时间哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996120,30000205838,售前/产品使用问题,商品支持7天无理由退货和15天换货吗？,"不管买哪个课程，都是支持7天无理由退货和15天换货的吧。
我买的这个课程支不支持7天无理由退货和15天的换货？
7天无理由退货和15天换货都支持的吗
你们这个7天无理由退货，15天换货是包括所有的商品吗？",2024/3/8 18:49:52,2024/4/7 19:15:12,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，我们课程是下单7天内且观看时间不超过30分钟的情况下可以申请退款，没有换货的说法哦~</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996122,30000205838,售前/产品使用问题,商品的价格在哪里查看？,"课程的售价如何查看？
我不知道在哪里能看到课程卖多少钱？
查看这个课程价格的方式。
商品多少钱？在哪里看？",2024/3/8 18:49:52,2024/4/7 19:14:30,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您点击链接进去就可以看到啦，商品详情页有显示亲亲</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012019232,30000208272,售前/版权问题,课程是否是正版嘛,"买到了盗版书籍可以退吗？
这本书是正版吗？
是正版吗？
这是正品吗？
应该不是盗版的吧
你们这个课程是正版吗
请问是正品吗？
你们确定课程是正版的吗？
都是正版的视频课程是吧.
亲课程是正版的吗？
你们的课程是正版的吗？",2024/3/23 15:03:02,2024/4/7 19:14:24,lizhun@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，我们是官方店铺的哦，这个您放心呢，您购买后7天内观看总时长不超过30分钟是可以在订单管理申请售后的哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996111,30000205838,售前/产品使用问题,商业案例问诊课程讲的是什么内容？,"商业案例问诊课程的主要内容
介绍下商业案例问诊课程
什么是商业案例问诊课程
商业案例问诊课程是什么",2024/3/8 18:49:49,2024/4/7 19:13:18,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，这个是张琦老师的案例分析视频课程的哈，一共是50个商业实战案例，涵盖多个行业，主要是挖掘案例背后的底层逻辑的哦</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996100,30000205838,售前/产品使用问题,为什么我无法完成课程的购买？,"购买了，为什么提示为完成付款呢？
下单失败
商品什么无法购买呢
我买不了哦
我下单不了
为什么我尝试下单时显示无法完成购买？",2024/3/8 18:49:47,2024/4/7 19:12:20,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲，您方便提供一下订单下单失败的提示截图我看一下吗</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996096,30000205838,售前/产品使用问题,我想了解课程的具体内容，在哪里可以找到？,"课程详情在哪呢
这个课的具体内容在哪呢",2024/3/8 18:49:46,2024/4/7 19:11:37,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>您点击链接进去，下面有一个课程大纲有课程的章节目录，您可以参考一下噢</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996098,30000205838,售前/产品使用问题,什么是书包课,"书包课包含啥了
书包课有哪些内容
书包课的作用是什么
书包课是什么意思
为什么要有书包课",2024/3/8 18:49:46,2024/4/7 19:10:26,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲购买的哪位老师的书课包呀，书课包都是老师的视频课程+一本书的哈</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30011996136,30000205852,售前/优惠咨询,如何领取优惠券？,"你们还有新年福利吗，现在还可以领取吗？
之前买的课程能不能领取新年福利啊 ，之前忘记领取了
平台优惠券是不是一直有
领取优惠券的方法是什么？
如何获得优惠券？
领取优惠券有哪些步骤？
哪里可以找到优惠券？
有什么办法可以获取更多的优惠券？",2024/3/8 18:49:56,2024/4/7 19:07:52,ceshi@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,"<div id=""se-knowledge""><p>亲亲优惠卷是平台赠送的限时优惠哦~赠送的资料在视频课程下方就可以观看到的哟</p><link rel=""stylesheet"" href=""https://g.alicdn.com/isipfe/docs/rich.css?""></div>"
30012019000,30000205840,售前/订单问题/订单物流咨询,物流方式咨询,"书籍发什么快递，我等不及了
你们这个是邮寄的吗？发什么快递呢
你们快递发顺丰吗？
你们一般发什么快递，这么慢？
我看不到物流
发货发什么快递
发啥快递呢
什么快递？
发的什么快递？",2024/3/22 16:58:31,2024/4/7 18:18:33,lizhun@1956773234663935.onaliyun.com,ceshi@1956773234663935.onaliyun.com,书本下单后48小时内发出，视频课程是下单后就可以通过【博商获客】的短信指引观看的哈
